Date,Open,High,Low,Close,Volume
2010-04-15,0.6402,0.6519,0.6396,0.6495,22940484
2010-04-16,0.6427,0.6489,0.6144,0.6264,64898460
2010-04-19,0.6206,0.6312,0.6027,0.6255,56504208
2010-04-20,0.635,0.639,0.6233,0.6347,28294440
2010-04-21,0.6475,0.6514,0.6338,0.6459,42112536
2010-04-22,0.627,0.6575,0.6163,0.6554,61570812
2010-04-23,0.656,0.6662,0.6483,0.6641,41274324
2010-04-26,0.6645,0.6696,0.6558,0.6592,40365672
2010-04-27,0.6528,0.6597,0.6131,0.6185,67034332
2010-04-28,0.628,0.6286,0.605,0.62,62747580
2010-04-29,0.6286,0.6547,0.6284,0.6515,42553852
2010-04-30,0.6506,0.6537,0.6116,0.6132,44352348
2010-05-03,0.6204,0.6474,0.6203,0.6382,26356056
2010-05-04,0.6141,0.6142,0.568,0.5819,68785816
2010-05-05,0.5636,0.5825,0.5528,0.5723,69474472
2010-05-06,0.5606,0.5767,0.3533,0.5162,109171108
2010-05-07,0.5025,0.5213,0.4453,0.4786,124428896
2010-05-10,0.5391,0.5517,0.5361,0.55,95039476
2010-05-11,0.5346,0.5716,0.5314,0.5497,73720968
2010-05-12,0.5572,0.5805,0.5551,0.5792,54416264
2010-05-13,0.5738,0.5858,0.5496,0.5532,53065504
2010-05-14,0.5395,0.5402,0.5014,0.5191,77281864
2010-05-17,0.5242,0.532,0.49255,0.526,68598308
2010-05-18,0.5389,0.5419,0.4967,0.506,95642104
2010-05-19,0.49725,0.5092,0.4751,0.4927,119286420
2010-05-20,0.46345,0.466,0.4336,0.4428,136900268
2010-05-21,0.4158,0.46,0.41135,0.4462,117431412
2010-05-24,0.4486,0.4652,0.44475,0.4499,78395312
2010-05-25,0.41645,0.44805,0.4031,0.4467,86768204
2010-05-26,0.4537,0.4723,0.42955,0.4329,104471348
2010-05-27,0.4618,0.4809,0.458,0.4798,86893116
2010-05-28,0.483,0.4842,0.4598,0.473,83538148
2010-06-01,0.4681,0.49225,0.4572,0.46,101595428
2010-06-02,0.4676,0.4923,0.45765,0.4923,56929392
2010-06-03,0.496,0.5079,0.4866,0.5052,57602824
2010-06-04,0.4734,0.4923,0.4486,0.4553,123382588
2010-06-07,0.4596,0.46465,0.4281,0.4288,84735884
2010-06-08,0.4318,0.43475,0.4095,0.42645,133339924
2010-06-09,0.4351,0.44735,0.4122,0.417,115016288
2010-06-10,0.43155,0.45255,0.4281,0.4517,78394160
2010-06-11,0.4377,0.4652,0.4377,0.46345,62814172
2010-06-14,0.47715,0.4864,0.4619,0.46365,114639588
2010-06-15,0.47145,0.503,0.47,0.49755,100432920
2010-06-16,0.4971,0.5144,0.49475,0.5077,79384816
2010-06-17,0.5157,0.5164,0.49955,0.5127,81809564
2010-06-18,0.5154,0.5245,0.509,0.5142,69952752
2010-06-21,0.5329,0.5352,0.4921,0.5006,110211596
2010-06-22,0.5064,0.5174,0.4862,0.4887,90102400
2010-06-23,0.4906,0.4957,0.4712,0.4823,112623664
2010-06-24,0.47645,0.4806,0.4562,0.4589,120957100
2010-06-25,0.4648,0.47,0.4488,0.45845,89001260
2010-06-28,0.4589,0.4657,0.44455,0.4544,82269008
2010-06-29,0.433,0.4338,0.39175,0.4037,219727056
2010-06-30,0.3976,0.4091,0.38065,0.3838,92119304
2010-07-01,0.38585,0.3891,0.3578,0.38,127332520
2010-07-02,0.381,0.38545,0.3663,0.37795,73869924
2010-07-06,0.39235,0.3995,0.3703,0.3799,78463660
2010-07-07,0.38325,0.41685,0.3822,0.4158,81108204
2010-07-08,0.4258,0.4274,0.4081,0.4228,104026932
2010-07-09,0.4218,0.4364,0.4195,0.4347,71491928
2010-07-12,0.433,0.4462,0.4304,0.43955,49582744
2010-07-13,0.4499,0.46045,0.4402,0.45465,87273080
2010-07-14,0.45845,0.46965,0.45255,0.4619,54950000
2010-07-15,0.46,0.4675,0.44495,0.46345,57321432
2010-07-16,0.4595,0.46,0.42415,0.4262,90900572
2010-07-19,0.4286,0.4385,0.4183,0.4358,62246600
2010-07-20,0.41415,0.4514,0.4108,0.44965,64136096
2010-07-21,0.4665,0.4665,0.4309,0.4338,87267700
2010-07-22,0.4508,0.47195,0.4508,0.463,63374668
2010-07-23,0.4566,0.4757,0.4541,0.4752,70020304
2010-07-26,0.47715,0.4869,0.4705,0.4856,50492164
2010-07-27,0.49275,0.49495,0.47935,0.48545,59993324
2010-07-28,0.4844,0.4906,0.46915,0.4756,38943488
2010-07-29,0.48215,0.48525,0.4495,0.4642,76546792
2010-07-30,0.4524,0.4751,0.44425,0.46735,65062832
2010-08-02,0.48475,0.4962,0.47935,0.49255,45177620
2010-08-03,0.4916,0.4932,0.4798,0.48745,32187764
2010-08-04,0.4938,0.5029,0.48745,0.5016,40564116
2010-08-05,0.494,0.5004,0.4881,0.4986,33403392
2010-08-06,0.4807,0.4984,0.4734,0.4963,76553940
2010-08-09,0.503,0.5092,0.4966,0.5049,42911308
2010-08-10,0.4936,0.5012,0.4807,0.4942,79187352
2010-08-11,0.4679,0.4682,0.4463,0.4536,77738232
2010-08-12,0.42635,0.447,0.4237,0.4407,73153156
2010-08-13,0.43705,0.4422,0.43195,0.43195,29027372
2010-08-16,0.4255,0.4432,0.42,0.4343,47862428
2010-08-17,0.4441,0.4626,0.44155,0.451,60285292
2010-08-18,0.4486,0.4641,0.4435,0.4549,35699024
2010-08-19,0.4485,0.4532,0.42655,0.4382,51328836
2010-08-20,0.4338,0.4401,0.42615,0.43675,44398136
2010-08-23,0.4465,0.4492,0.4241,0.4247,54226496
2010-08-24,0.4107,0.41385,0.39535,0.4002,72566516
2010-08-25,0.3925,0.4173,0.3906,0.4123,72241236
2010-08-26,0.4176,0.4183,0.39605,0.39875,66643592
2010-08-27,0.40575,0.41385,0.3814,0.4121,94331172
2010-08-30,0.40575,0.4166,0.39855,0.3987,52697108
2010-08-31,0.3928,0.405,0.3872,0.3967,78410316
2010-09-01,0.412,0.43405,0.41135,0.42995,64962524
2010-09-02,0.4326,0.44475,0.4293,0.44475,27207760
2010-09-03,0.45825,0.46735,0.4536,0.46735,55595536
2010-09-07,0.46115,0.46665,0.45505,0.456,48792628
2010-09-08,0.46115,0.47965,0.46115,0.47215,57075676
2010-09-09,0.4868,0.48755,0.4761,0.4781,45277544
2010-09-10,0.4815,0.4859,0.4737,0.4833,31303952
2010-09-13,0.4959,0.5083,0.4954,0.5045,41941044
2010-09-14,0.5024,0.5188,0.49955,0.511,42466892
2010-09-15,0.5069,0.5222,0.5027,0.5197,33913272
2010-09-16,0.5194,0.5279,0.5139,0.527,47050764
2010-09-17,0.5376,0.5376,0.5246,0.5326,54667068
2010-09-20,0.5386,0.5632,0.5367,0.5603,52896516
2010-09-21,0.5608,0.5716,0.5526,0.5586,87145264
2010-09-22,0.5523,0.5669,0.5466,0.5559,48490076
2010-09-23,0.5445,0.571,0.5428,0.5543,68728048
2010-09-24,0.574,0.5893,0.5714,0.5856,60006816
2010-09-27,0.5884,0.5914,0.5773,0.579,48667164
2010-09-28,0.5844,0.5844,0.5512,0.5804,73310024
2010-09-29,0.5758,0.5836,0.5692,0.5757,32000476
2010-09-30,0.5844,0.5948,0.5566,0.5679,88951988
2010-10-01,0.5812,0.5836,0.5578,0.5662,56457796
2010-10-04,0.5606,0.5663,0.5376,0.5465,62066044
2010-10-05,0.5658,0.59,0.565,0.5873,55051820
2010-10-06,0.5848,0.5884,0.5606,0.5722,44351580
2010-10-07,0.582,0.5824,0.564,0.5778,39566536
2010-10-08,0.5788,0.5938,0.5671,0.5896,30730756
2010-10-11,0.5911,0.5989,0.5854,0.5907,19127612
2010-10-12,0.5869,0.6062,0.5729,0.603,48989536
2010-10-13,0.6141,0.6252,0.6089,0.6176,48547044
2010-10-14,0.6183,0.6218,0.6048,0.6142,39970724
2010-10-15,0.636,0.6533,0.622,0.6533,58867176
2010-10-18,0.6543,0.66,0.6463,0.6533,43971224
2010-10-19,0.6274,0.6423,0.6122,0.6273,63896264
2010-10-20,0.6334,0.6544,0.6295,0.6402,46838872
2010-10-21,0.6533,0.6604,0.6262,0.6448,54977512
2010-10-22,0.6456,0.6589,0.6421,0.6574,28272896
2010-10-25,0.6654,0.6786,0.6654,0.6673,38731596
2010-10-26,0.6569,0.676,0.6492,0.6714,37510332
2010-10-27,0.6627,0.6799,0.6592,0.6783,56572336
2010-10-28,0.6876,0.6881,0.666,0.6822,54168588
2010-10-29,0.682,0.6898,0.678,0.6788,37756352
2010-11-01,0.6858,0.6996,0.6707,0.6804,42745400
2010-11-02,0.6968,0.7068,0.6936,0.7011,34214888
2010-11-03,0.7046,0.7115,0.6853,0.7111,57714456
2010-11-04,0.736,0.7452,0.7308,0.7365,56083460
2010-11-05,0.7382,0.7417,0.731,0.7373,53450092
2010-11-08,0.7335,0.743,0.7282,0.7392,51912400
2010-11-09,0.7496,0.7522,0.7181,0.7272,61506916
2010-11-10,0.7311,0.741,0.7138,0.7384,47096000
2010-11-11,0.704,0.7286,0.6954,0.7259,61275568
2010-11-12,0.7138,0.7224,0.6731,0.689,99469580
2010-11-15,0.7008,0.7036,0.6808,0.6816,59728304
2010-11-16,0.667,0.6786,0.64,0.6478,91028556
2010-11-17,0.6489,0.6637,0.6442,0.6539,55704476
2010-11-18,0.6749,0.6978,0.6744,0.6843,69743908
2010-11-19,0.682,0.691,0.6742,0.6859,44367352
2010-11-22,0.6777,0.704,0.6749,0.704,74354580
2010-11-23,0.6832,0.6852,0.6587,0.6707,93836324
2010-11-24,0.6898,0.7153,0.689,0.7099,65008936
2010-11-26,0.6975,0.7108,0.6934,0.7054,29140180
2010-11-29,0.6936,0.7014,0.6698,0.6955,88483712
2010-11-30,0.6735,0.6822,0.6616,0.6692,100597868
2010-12-01,0.6999,0.7224,0.6988,0.7118,103734160
2010-12-02,0.7149,0.7365,0.713,0.7334,66213220
2010-12-03,0.7245,0.7418,0.7242,0.7396,80443388
2010-12-06,0.7396,0.7425,0.7323,0.7382,49725352
2010-12-07,0.7655,0.7655,0.7376,0.739,82407388
2010-12-08,0.7462,0.751,0.7317,0.7491,46815784
2010-12-09,0.7617,0.7618,0.743,0.7499,50254468
2010-12-10,0.755,0.767,0.7488,0.7656,42983072
2010-12-13,0.7753,0.7753,0.756,0.7566,40559312
2010-12-14,0.7626,0.7701,0.7542,0.7598,38526216
2010-12-15,0.7538,0.7733,0.7456,0.7521,48125932
2010-12-16,0.7528,0.7718,0.7482,0.7678,43163652
2010-12-17,0.7702,0.7768,0.766,0.7692,22763368
2010-12-20,0.7745,0.7804,0.7554,0.7722,63215852
2010-12-21,0.7811,0.7853,0.7751,0.7849,16834696
2010-12-22,0.7851,0.7889,0.7817,0.7857,21641888
2010-12-23,0.7816,0.7849,0.7747,0.7798,18470140
2010-12-27,0.7729,0.7846,0.757,0.7801,32301104
2010-12-28,0.7859,0.7866,0.7714,0.7768,31797048
2010-12-29,0.7836,0.7857,0.7794,0.7814,22787464
2010-12-30,0.7816,0.7818,0.7716,0.7754,14403988
2010-12-31,0.7618,0.7683,0.7577,0.7683,16347184
2011-01-03,0.7888,0.819,0.7886,0.8031,66905360
2011-01-04,0.8132,0.8134,0.7866,0.8018,65913548
2011-01-05,0.7938,0.8221,0.7929,0.8218,61589664
2011-01-06,0.8246,0.831,0.8195,0.8291,52371824
2011-01-07,0.8333,0.834,0.8032,0.8273,62735844
2011-01-10,0.8209,0.8408,0.8154,0.8365,43184428
2011-01-11,0.8467,0.8486,0.8318,0.8404,55086452
2011-01-12,0.852,0.858,0.8423,0.8574,67228140
2011-01-13,0.8606,0.8654,0.8518,0.8601,65927408
2011-01-14,0.8598,0.8791,0.8541,0.8788,25737096
2011-01-18,0.8564,0.8884,0.855,0.8857,69215396
2011-01-19,0.8887,0.8902,0.8473,0.8562,75284604
2011-01-20,0.8458,0.8481,0.8178,0.8368,94961344
2011-01-21,0.8491,0.8542,0.8172,0.8177,43398048
2011-01-24,0.8223,0.8523,0.818,0.8514,43381316
2011-01-25,0.84,0.8556,0.834,0.8545,48146924
2011-01-26,0.86,0.8758,0.8521,0.8678,50171696
2011-01-27,0.8779,0.8919,0.8732,0.8844,55802832
2011-01-28,0.8847,0.8864,0.806,0.8177,115342884
2011-01-31,0.8209,0.8361,0.8027,0.8298,80255184
2011-02-01,0.8483,0.8817,0.8458,0.876,101967672
2011-02-02,0.8714,0.881,0.8666,0.8721,46246844
2011-02-03,0.8672,0.8801,0.8463,0.8754,65925864
2011-02-04,0.8776,0.8925,0.8698,0.8911,57641132
2011-02-07,0.8967,0.918,0.8923,0.904,52019056
2011-02-08,0.9043,0.9233,0.8998,0.9233,67134764
2011-02-09,0.9172,0.9253,0.9086,0.9177,65357500
2011-02-10,0.9025,0.9241,0.8962,0.9222,71213640
2011-02-11,0.9136,0.9416,0.9097,0.9411,41767632
2011-02-14,0.9409,0.9514,0.9384,0.9471,29921596
2011-02-15,0.9418,0.9468,0.9311,0.9447,46714156
2011-02-16,0.9521,0.9696,0.9506,0.962,70723988
2011-02-18,0.9624,0.9657,0.9444,0.9558,54625104
2011-02-22,0.9152,0.9248,0.8678,0.8717,102186132
2011-02-23,0.8719,0.8807,0.8306,0.8501,97425740
2011-02-24,0.8562,0.8708,0.8313,0.8623,80280960
2011-02-25,0.8769,0.9028,0.8758,0.8992,53568652
2011-02-28,0.9086,0.9183,0.8894,0.9056,52382816
2011-03-01,0.9178,0.9178,0.8548,0.8623,61749900
2011-03-02,0.8606,0.892,0.8598,0.8744,57184884
2011-03-03,0.8997,0.9313,0.8997,0.9264,66739672
2011-03-04,0.9269,0.9269,0.8947,0.9127,54842092
2011-03-07,0.9246,0.9258,0.852,0.8764,68944608
2011-03-08,0.8714,0.8982,0.8573,0.8855,64597156
2011-03-09,0.8758,0.8794,0.8543,0.8678,48642516
2011-03-10,0.837,0.8443,0.8175,0.828,87877520
2011-03-11,0.813,0.849,0.8129,0.8418,51390520
2011-03-14,0.8281,0.847,0.8148,0.8336,40276476
2011-03-15,0.7579,0.8132,0.7518,0.7996,94385928
2011-03-16,0.7796,0.7917,0.7248,0.7408,108972496
2011-03-17,0.775,0.7846,0.7594,0.7602,58801064
2011-03-18,0.7867,0.787,0.7544,0.756,59499748
2011-03-21,0.7891,0.8106,0.7858,0.7982,47861468
2011-03-22,0.8034,0.8043,0.7897,0.796,32250216
2011-03-23,0.7864,0.8151,0.7702,0.8081,52454884
2011-03-24,0.8266,0.8571,0.8128,0.852,65592140
2011-03-25,0.8608,0.8749,0.8548,0.8583,74336756
2011-03-28,0.8699,0.87,0.8426,0.8437,44664332
2011-03-29,0.8391,0.8681,0.8298,0.8679,33854544
2011-03-30,0.8822,0.884,0.8694,0.8807,33847620
2011-03-31,0.8778,0.8865,0.8719,0.8844,28385776
2011-04-01,0.8988,0.9056,0.8781,0.8857,37866712
2011-04-04,0.8936,0.8955,0.8656,0.8778,31369172
2011-04-05,0.8712,0.8854,0.8646,0.8678,27268192
2011-04-06,0.889,0.8972,0.8606,0.8744,33322156
2011-04-07,0.8749,0.8909,0.8562,0.8742,36056600
2011-04-08,0.8861,0.8892,0.8481,0.8611,25288252
2011-04-11,0.8711,0.8769,0.8448,0.8533,28305696
2011-04-12,0.8412,0.8475,0.8256,0.8365,33522172
2011-04-13,0.8543,0.8634,0.8365,0.8564,35501920
2011-04-14,0.8385,0.8556,0.8281,0.8517,34090244
2011-04-15,0.8429,0.8573,0.8311,0.8462,75016772
2011-04-18,0.8216,0.8303,0.7881,0.8298,63030416
2011-04-19,0.835,0.8448,0.8228,0.8448,54097044
2011-04-20,0.8894,0.9044,0.8864,0.901,65856984
2011-04-21,0.9273,0.9294,0.9156,0.9239,32563836
2011-04-25,0.925,0.9321,0.9208,0.9308,22909076
2011-04-26,0.9383,0.956,0.9326,0.9468,22547244
2011-04-27,0.9518,0.9688,0.9389,0.9664,31406592
2011-04-28,0.9569,0.9654,0.9493,0.9648,33328628
2011-04-29,0.9574,0.9674,0.9534,0.9602,26276672
2011-05-02,0.9626,0.9705,0.9466,0.9551,27000652
2011-05-03,0.9521,0.9548,0.9228,0.9408,26307960
2011-05-04,0.9406,0.9486,0.913,0.9352,41070584
2011-05-05,0.9222,0.9538,0.911,0.9211,47988516
2011-05-06,0.9485,0.9642,0.9218,0.9291,38511888
2011-05-09,0.9336,0.9508,0.9236,0.9393,21021888
2011-05-10,0.9477,0.9674,0.9434,0.9634,27741276
2011-05-11,0.9605,0.9696,0.9231,0.9426,32468796
2011-05-12,0.9327,0.9632,0.9176,0.9592,30238384
2011-05-13,0.9539,0.9572,0.9243,0.9252,37111176
2011-05-16,0.9131,0.9203,0.8711,0.8772,39952828
2011-05-17,0.8644,0.8849,0.8587,0.8843,45033952
2011-05-18,0.881,0.911,0.8774,0.9058,21536576
2011-05-19,0.9153,0.9197,0.898,0.9136,26371252
2011-05-20,0.9105,0.914,0.89,0.8934,21875996
2011-05-23,0.8568,0.8641,0.842,0.8548,38809056
2011-05-24,0.8613,0.8613,0.8384,0.8386,28561888
2011-05-25,0.8346,0.8598,0.834,0.848,27023068
2011-05-26,0.8396,0.8709,0.8396,0.8639,23648184
2011-05-27,0.8678,0.8793,0.8662,0.8768,17564932
2011-05-31,0.9019,0.9189,0.8877,0.9189,27781800
2011-06-01,0.9128,0.9186,0.8578,0.8603,46312644
2011-06-02,0.8642,0.8734,0.851,0.8652,23444636
2011-06-03,0.8355,0.854,0.823,0.8259,40788516
2011-06-06,0.8221,0.8326,0.8051,0.806,26816440
2011-06-07,0.8122,0.8215,0.7999,0.8013,28164820
2011-06-08,0.7957,0.7999,0.7772,0.784,46872252
2011-06-09,0.7844,0.7987,0.777,0.7874,22099100
2011-06-10,0.7768,0.782,0.7502,0.7512,27917696
2011-06-13,0.7547,0.7633,0.7442,0.7518,29619808
2011-06-14,0.7687,0.7864,0.7685,0.7798,29326200
2011-06-15,0.7584,0.7722,0.7321,0.7372,44818600
2011-06-16,0.7376,0.7446,0.7088,0.7269,42718632
2011-06-17,0.7474,0.7502,0.7151,0.7215,45093264
2011-06-20,0.7144,0.7384,0.7144,0.731,19763932
2011-06-21,0.7405,0.7812,0.7306,0.7798,37230316
2011-06-22,0.7694,0.7829,0.7617,0.7622,31250996
2011-06-23,0.7372,0.7844,0.7303,0.7833,58100292
2011-06-24,0.7716,0.774,0.7384,0.742,47136040
2011-06-27,0.7456,0.7882,0.7413,0.7781,37421528
2011-06-28,0.7831,0.8134,0.7808,0.813,28951356
2011-06-29,0.8202,0.8271,0.8054,0.8232,34286264
2011-06-30,0.8318,0.857,0.8304,0.8545,45325664
2011-07-01,0.8573,0.8974,0.85,0.894,38448928
2011-07-05,0.897,0.9098,0.8914,0.9069,36730272
2011-07-06,0.9046,0.9204,0.8957,0.9166,40008360
2011-07-07,0.9368,0.9617,0.9334,0.9538,53771788
2011-07-08,0.9296,0.9461,0.9143,0.9458,73193104
2011-07-11,0.9169,0.9303,0.8851,0.895,67881660
2011-07-12,0.8938,0.8997,0.8721,0.8733,50552912
2011-07-13,0.8932,0.9115,0.8758,0.8849,57766040
2011-07-14,0.8927,0.9042,0.8444,0.8545,62097332
2011-07-15,0.8839,0.8884,0.8656,0.8884,48311464
2011-07-18,0.8752,0.8851,0.849,0.8739,42442940
2011-07-19,0.9,0.9368,0.8998,0.9354,72610212
2011-07-20,0.9503,0.9508,0.9186,0.9223,53900064
2011-07-21,0.9256,0.956,0.9102,0.941,65763344
2011-07-22,0.9402,0.974,0.9374,0.9702,45848316
2011-07-25,0.9463,0.9798,0.9416,0.9645,40145484
2011-07-26,0.9616,0.9815,0.9568,0.9698,51809640
2011-07-27,0.9522,0.9539,0.8894,0.8962,72200616
2011-07-28,0.8978,0.9346,0.8873,0.901,61841620
2011-07-29,0.8789,0.92,0.8664,0.8923,75051508
2011-08-01,0.9246,0.9294,0.848,0.8802,98938440
2011-08-02,0.8669,0.8788,0.81,0.8134,88786364
2011-08-03,0.8156,0.8387,0.7737,0.8346,88157276
2011-08-04,0.8002,0.8041,0.7207,0.7209,146560508
2011-08-05,0.7448,0.7541,0.646,0.705,159382944
2011-08-08,0.6429,0.6778,0.5799,0.5812,192849848
2011-08-09,0.603,0.6629,0.5569,0.6607,213913844
2011-08-10,0.6166,0.6452,0.5794,0.5829,162257612
2011-08-11,0.6056,0.6776,0.5982,0.6576,143541976
2011-08-12,0.6726,0.6863,0.6491,0.6743,125517984
2011-08-15,0.6812,0.7036,0.6734,0.7034,50628064
2011-08-16,0.6828,0.7036,0.6586,0.6854,75525576
2011-08-17,0.6859,0.706,0.6534,0.6742,106373828
2011-08-18,0.6194,0.6196,0.5579,0.5766,164764360
2011-08-19,0.557,0.5988,0.5424,0.5442,144012656
2011-08-22,0.5825,0.5838,0.5446,0.5491,108648248
2011-08-23,0.5608,0.6175,0.5544,0.617,143417644
2011-08-24,0.6138,0.635,0.5974,0.6315,99101568
2011-08-25,0.6302,0.6392,0.595,0.6013,61803600
2011-08-26,0.595,0.652,0.5775,0.6446,111630316
2011-08-29,0.665,0.7019,0.665,0.6995,113539824
2011-08-30,0.692,0.7262,0.6806,0.7138,114766444
2011-08-31,0.727,0.7439,0.6992,0.7179,128553152
2011-09-01,0.7231,0.7393,0.6936,0.6976,99178180
2011-09-02,0.6595,0.6687,0.6377,0.6488,48381924
2011-09-06,0.6032,0.6516,0.5986,0.6487,85252788
2011-09-07,0.6759,0.6982,0.6714,0.6978,80288660
2011-09-08,0.6868,0.7174,0.6819,0.6881,99764656
2011-09-09,0.6754,0.6828,0.6299,0.6428,104091404
2011-09-12,0.6216,0.6684,0.6203,0.6669,120173816
2011-09-13,0.6746,0.6978,0.6652,0.6928,140464748
2011-09-14,0.7048,0.7471,0.6833,0.7227,117352196
2011-09-15,0.7478,0.7591,0.7251,0.7555,117990516
2011-09-16,0.7614,0.7785,0.7562,0.7753,123411016
2011-09-19,0.7468,0.7892,0.7282,0.7772,84432464
2011-09-20,0.7889,0.8074,0.7614,0.7662,120150728
2011-09-21,0.7783,0.79,0.7267,0.7273,117506272
2011-09-22,0.6718,0.6903,0.6246,0.6565,168386752
2011-09-23,0.6398,0.6853,0.6384,0.677,131066564
2011-09-26,0.6876,0.7036,0.6421,0.6999,123839924
2011-09-27,0.7367,0.7544,0.7076,0.7214,129822796
2011-09-28,0.7315,0.7457,0.6853,0.6874,135003944
2011-09-29,0.7221,0.7238,0.6314,0.667,169075884
2011-09-30,0.6392,0.6552,0.6131,0.6152,144139900
2011-10-03,0.5978,0.6268,0.5662,0.567,205825996
2011-10-04,0.5498,0.6052,0.5326,0.6015,345672600
2011-10-05,0.5974,0.6531,0.5835,0.6471,261216088
2011-10-06,0.6463,0.6804,0.6368,0.6804,228840192
2011-10-07,0.6796,0.6883,0.6536,0.6664,93373436
2011-10-10,0.7,0.7348,0.6974,0.7348,108859588
2011-10-11,0.7298,0.7556,0.7261,0.7504,100711976
2011-10-12,0.7728,0.7872,0.76,0.7625,129787300
2011-10-13,0.7579,0.7859,0.7553,0.783,93870208
2011-10-14,0.8127,0.8261,0.7993,0.8261,95971044
2011-10-17,0.8144,0.8221,0.7748,0.7879,548515596
2011-10-18,0.7851,0.8298,0.7624,0.8165,141765872
2011-10-19,0.806,0.8113,0.7622,0.7694,121416040
2011-10-20,0.7676,0.7714,0.7258,0.7596,101827732
2011-10-21,0.7826,0.8013,0.766,0.7866,68081076
2011-10-24,0.7959,0.8421,0.7932,0.8358,77104124
2011-10-25,0.8284,0.8284,0.7814,0.7884,100638076
2011-10-26,0.8002,0.8049,0.7405,0.7853,192457132
2011-10-27,0.8391,0.8625,0.8156,0.8486,165741504
2011-10-28,0.833,0.8548,0.833,0.8514,63735832
2011-10-31,0.829,0.8388,0.8076,0.8092,79286744
2011-11-01,0.7508,0.7679,0.7333,0.7465,197022564
2011-11-02,0.768,0.7742,0.7439,0.7649,122311708
2011-11-03,0.7836,0.8152,0.7564,0.8116,143632400
2011-11-04,0.7999,0.8096,0.7753,0.7989,79447172
2011-11-07,0.7991,0.8182,0.7741,0.8167,111918156
2011-11-08,0.834,0.8488,0.8066,0.844,103470304
2011-11-09,0.7949,0.7991,0.7504,0.7566,111475472
2011-11-10,0.7787,0.7804,0.7326,0.7534,89183356
2011-11-11,0.7749,0.8036,0.7714,0.7957,85976864
2011-11-14,0.7911,0.8039,0.7732,0.7822,56756916
2011-11-15,0.7758,0.8174,0.7731,0.8074,110453936
2011-11-16,0.7904,0.8086,0.7638,0.7676,121413928
2011-11-17,0.762,0.7627,0.7003,0.7148,223690408
2011-11-18,0.715,0.717,0.6939,0.6976,117461708
2011-11-21,0.6706,0.672,0.6366,0.6571,96651252
2011-11-22,0.6516,0.6701,0.6409,0.6629,114882984
2011-11-23,0.6492,0.6511,0.6183,0.6188,104095948
2011-11-25,0.6121,0.6327,0.6048,0.6048,61927476
2011-11-28,0.6491,0.6702,0.6486,0.6672,131734228
2011-11-29,0.6654,0.6817,0.65,0.6551,117502812
2011-11-30,0.7089,0.7297,0.7028,0.7272,121517744
2011-12-01,0.7272,0.7485,0.726,0.7427,91962336
2011-12-02,0.7646,0.7646,0.7348,0.7356,44717428
2011-12-05,0.7706,0.7758,0.7482,0.7597,94889528
2011-12-06,0.762,0.7689,0.7471,0.7539,70234624
2011-12-07,0.7482,0.7648,0.7251,0.755,77233068
2011-12-08,0.7398,0.7569,0.7121,0.7166,130412540
2011-12-09,0.7229,0.7572,0.721,0.7505,98369216
2011-12-12,0.7274,0.7281,0.7066,0.7259,107636232
2011-12-13,0.7398,0.7485,0.6923,0.7014,116072640
2011-12-14,0.693,0.6951,0.6569,0.6688,205466832
2011-12-15,0.687,0.6878,0.6602,0.6636,154133376
2011-12-16,0.6744,0.7003,0.67,0.6718,140805708
2011-12-19,0.681,0.6854,0.6482,0.6533,99999488
2011-12-20,0.6846,0.7134,0.6846,0.7113,83972944
2011-12-21,0.6991,0.6991,0.6567,0.6816,172276992
2011-12-22,0.6848,0.6993,0.6824,0.6982,100850380
2011-12-23,0.7022,0.7165,0.6982,0.7164,55586276
2011-12-27,0.7136,0.7295,0.7108,0.7219,70050240
2011-12-28,0.7201,0.7227,0.6918,0.6986,100547124
2011-12-29,0.7006,0.714,0.6947,0.7123,67976940
2011-12-30,0.7083,0.7174,0.7062,0.7066,57946212
2012-01-03,0.7472,0.7579,0.7417,0.7467,101612476
2012-01-04,0.7434,0.7593,0.7336,0.7556,59993132
2012-01-05,0.7518,0.7768,0.743,0.7742,69864420
2012-01-06,0.7764,0.788,0.7668,0.7822,104010360
2012-01-09,0.7887,0.79,0.7679,0.7757,77527736
2012-01-10,0.8007,0.807,0.7862,0.7916,78965700
2012-01-11,0.7922,0.8022,0.7831,0.7972,68784156
2012-01-12,0.8035,0.8096,0.7853,0.8066,77369448
2012-01-13,0.7947,0.7984,0.7772,0.7976,53272996
2012-01-17,0.8194,0.8296,0.8106,0.8188,64942324
2012-01-18,0.8246,0.8521,0.82,0.8513,107196244
2012-01-19,0.8634,0.8726,0.8595,0.8683,114102420
2012-01-20,0.8568,0.8652,0.8551,0.8645,40186676
2012-01-23,0.8642,0.883,0.85,0.8644,68996940
2012-01-24,0.8534,0.867,0.8487,0.8596,47943856
2012-01-25,0.8867,0.8988,0.867,0.8924,101613820
2012-01-26,0.9036,0.9086,0.8706,0.883,93865492
2012-01-27,0.8779,0.8955,0.8766,0.8917,47280312
2012-01-30,0.8689,0.8967,0.8588,0.8931,84587024
2012-01-31,0.9063,0.9113,0.8798,0.8964,99364008
2012-02-01,0.9116,0.9283,0.903,0.9183,88132940
2012-02-02,0.9269,0.936,0.9163,0.9277,72627916
2012-02-03,0.9532,0.968,0.9484,0.9646,77709232
2012-02-06,0.9541,0.9638,0.9471,0.9637,65583968
